caption_idx,caption
3692,Two football teams are playing on a football field with the NFL logo.
3693,Two football teams engaged in competitive action against each other.
3694,Football players struggle to get plays through a tough line.
3695,Two dogs are running around a dog track wearing muzzles.
3696,Two muzzled greyhounds are running on a track.
3697,Two greyhounds are competing in a race.
3698,Two greyhounds race around a track.
3699,Two dogs race on a track.
3700,Two men wearing bright green shirts are looking for something by a bush.
3701,Two men in baseball hats and bright yellow shirts work behind a fence.
3702,Men wearing lime green shirts work behind a chain link fence.
3703,Two workers in neon green shirts opening a utility box.
3704,Two people doing yard work.
3705,A couple sits in an antique automobile in a populated building.
3706,Some people are in a nice car parked in front of a green wall.
3707,A red vintage automobile parks in front of the Karlova 25.
3708,A man and woman are riding in a red car.
3709,A classic car on a brick road.
3710,A surfer wearing a black wetsuit is riding a white wave in the ocean.
3711,A man in a black suit is surfing along a crashing wave.
3712,Man in a wetsuit catching a wave on a surfboard.
3713,A surfer is riding on a breaking wave.
3714,A surfer rides a medium sized wave.
3715,An elementary school age boy with a bowl haircut playing with pokemon cards while wearing red penguin footie pajamas.
3716,A boy playing Pokemon while dressed in red pajamas decorated with penguins and snowflakes.
3717,Boy in red pajamas with penguins and snowflakes on them playing a Pokemon card game.
3718,"There is a little boy, playing with Pokemon cards."
3719,Boy playing the pokemon card game in his pajamas.
3720,"Children are climbing and digging in the sand at a makeshift playground, which features a structure made from tires."
3721,A little boy climbs on a stack of tractor tires at a playground.
3722,A little boy climbs a tire structure on a playground.
3723,Kids playing at a playground on a stack of tires
3724,A small boy is sitting on a stack of tires.
3725,A man drives an ATV down a dirt road with a power line behind him.
3726,The man rides his quad through a rural area followed by his dog.
3727,A man wearing a white hat is on a red ATV driving on the dirt.
3728,"Man riding four-wheel, off-road vehicle in rural area."
3729,A man is driving a red ATV up a rugged hill.
3730,"A man is preparing fish in an indoor market in Asia under lights and plastic bags, and is surrounded by other people and food vendors."
3731,Many people seem to be selling and buying fish in a fish market.
3732,A man in blue coveralls working at a fish market.
3733,A shirt booth with a man printing a shirt.
3734,A butcher is working at a market.
3735,"Two people, a woman wearing an orange shirt and a man wearing a blue shirt, are jumping out of swings in midair."
3736,Two adults swing high toward the camera at a playground park.
3737,Two young boys are having fun and jumping from a swing set.
3738,Two adults are playing on a children's swing set.
3739,Two adults swinging joyfully on the swings.
3740,Such a beautiful day for a solitary snorkeling expedition.
3741,A man diving with a snorkeling mask in his hand.
3742,A snorkeler takes a dive into the sea.
3743,One person is diving into the water.
3744,Man jumping off a rock into water.
3745,"There are rows upon rows of seats and benches filled with people, four giant chandeliers and four equally sized pillars dominate the room."
3746,People are sitting in a balcony overlooking a large room below that has four chandeliers.
3747,"The people with programs are seated in a very large, elegant room."
3748,A large group of people with pamphlets sitting in a auditorium.
3749,A bald man is looking at a woman.
3750,A barefoot child wearing a blue shirt and a child wearing sandals with a red shirt both attempting to grab a soccer ball falling from the air.
3751,Two smaller children playing with a soccer ball with a rocky background.
3752,Two African boys reach out for a soccer ball while playing outside.
3753,Two children are both reaching for a soccer ball.
3754,Two boys are playing with a damaged soccer ball.
3755,A woman in a yellow hat and yellow shirt holding her hand out like a claw.
3756,A woman wearing glasses and a yellow shirt is holding her hand out.
3757,Woman with a yellow hat and yellow shirt speaking.
3758,A woman in a yellow hat is talking.
3759,Woman speaking in a kitchen.
3760,A man sitting in a green chair and a girl wearing a pink and purple dress giving a peace sign.
3761,"A man with glasses and a young girl smiling for the camera, the girl gives a peace sign."
3762,A man sitting in a green chair and a little girl in a purple and pink dress.
3763,A man and a young girl relax outside and smile at the camera.
3764,A man and a young girl in a flowered dress are on the porch.
3765,A pole vaulter in a blue and red uniform has just gone over the bar but has not yet let go of the pole.
3766,"A young man attempts to pole vault over a bar, barely inches away from it mid flight."
3767,A man wearing blue and red sports attire is pole vaulting.
3768,A guy is jumping over a bar with a pole in his hand.
3769,A boy with black hair is pole vaulting.
3770,A woman wearing a pink shirt and a blue helmet is rock climbing.
3771,A person in a pink shirt and a blue helmet climbing a rock wall.
3772,Someone with a pink shirt and blue helmet climbing a rock wall.
3773,A young woman with a blue helmet climbing up a rock.
3774,A woman rock climbing on a sunny day.
3775,A brown dog is splashing water everywhere by shaking the water off of itself.
3776,A white dog is standing by a river shaking himself dry.
3777,A big dog shakes itself dry while standing in a creek.
3778,A blond dog shakes water off next to a lake.
3779,A tan dog is shaking water off its fur.
3780,Three dogs in different shades of brown and white biting and licking each other.
3781,"Two dogs playfully bite a third dog, which has its tongue sticking out."
3782,Three small puppies bite and play together in the grass.
3783,Two dogs biting another dog in a field.
3784,Three dogs affectionately playing
3785,One lady in a purple shirt is handing another lady in a purple shirt a shovel.
3786,Two women in light blue shirts place a stone tile in a garden.
3787,Two women in blue shirts laying down concrete tile outside.
3788,"A man and a woman, both dressed in blue, are laying tile."
3789,A man and a woman laying tile to build a walkway.
3790,"Man in a small boat, with a white turban around his head, transporting shrubbery."
3791,A turbaned man in a canoe filled with something green floating in water.
3792,A man rows a small dingy laden with green plants on a river.
3793,This old lady is rowing her crops to the city market.
3794,Man is paddling in a boat filled with plants.
3795,A man wearing a business suit and a newsie cap clicks his heels in excitement.
3796,"A young, well dressed man, kicks his heels in joy after receiving good news."
3797,A man in a suit is jumping and clicking his heels together.
3798,A man wearing a suit and tie kicking his heels together.
3799,"Young man in suit, jumping in air and clicking heels."
3800,A man in a coat and coveralls is tying a rope that has been thrown over the side of a boat.
3801,A man wearing yellow overalls and a baseball cap holds a rope while out to sea on a boat.
3802,A worker on a ship is looking off into the sea while tying a knot in a rope.
3803,A man watches the waves from the ship deck as he ties a rope.
3804,A man in yellow rain gear on a boat
3805,Two warmly clothed people are walking by a very old wooden church.
3806,Two people are near a wooden building wearing backpacks.
3807,Two people are walking towards a wooded building.
3808,Two people are walking towards a house.
3809,Two people walking by an old house.
3810,A figure stands in front of a tin-roofed structure where objects are positioned before a drawing of mountains and clouds against the back wall.
3811,A woman wearing a big t-shirt stands in front of stone steps.
3812,A woman standing in front of a dock with coolers.
3813,A person is standing in front of a small shack.
3814,A person getting ready to buy merchandise.
3815,A man in a t-shirt and shorts poses in front of a police squad wearing full S.W.A.T. gear.
3816,A man in a blue shirt poses on the street in front of police in riot gear.
3817,"A young man making ""peace signs"" poses in front of armed policemen."
3818,A man in a blue shirt posing in front of a police in riot gear.
3819,A man with sunglasses is posing in front of riot police.
3820,A flight attendant showing passengers how to use the airplane safety vest.
3821,The flight attendant dressed in yellow demonstrates life vest usage.
3822,A flight attendant is demonstrating safety devices.
3823,A stewardess reviews safety procedures on a plane.
3824,Woman on airplane models a flotation device.
3825,A man in a short-sleeved black shirt stands with a leg lifted behind him and arms spread in opposite directions on a grated structure.
3826,"A young adult male, wearing a black shirt and black pants, balances on one leg atop modern architecture."
3827,A male ballet dancer in black poses on a rooftop in front of a brown building.
3828,A man striking a ballet pose on a rooftop.
3829,The man in black is posing for a picture.
3830,A lady wearing a tank top and skinny jeans is sitting down on the grass drinking a beer.
3831,"As part of an audience, a woman in a black top drinks a beer while sitting in a park."
3832,A woman sits at an outdoor festival or show and sips on a beverage.
3833,A woman drinks a beer while watching an outdoor concert.
3834,The lady is drinking a brownish liquid.
3835,Two Chicago Police are standing next to each other while looking down at a city street from a elevated white gilded cage.
3836,"Two Chicago police officers are talking, while viewing a work site from above."
3837,Two Chicago Police Officers in uniform overlook a city street.
3838,Two Chicago police officers are surveying a demolition area.
3839,Two Chicago Police Officers with backs turned.
3840,Black and white bird standing on hand of someone holding sunflower seeds
3841,The small bird is clinging to a finger of the hand holding the seeds.
3842,A black and white bird eating seeds out of someone's hand
3843,A small bird sits in a person's hand and eats seeds.
3844,A black and white bird standing on a hand.
3845,Brown-haired woman turning head fast making hair whip around.
3846,A woman with long brown hair walking through a crowd.
3847,A person with brown hair stands in a group.
3848,A young lady turning away from camera.
3849,A messy haired girl in a club.
3850,A crowd walks about a square at night with smoke or fog drifting over them.
3851,A gaseous cloud churns above a large group of people in a dark courtyard.
3852,Maybe a riot in a busy city or maybe a fire from a burning building.
3853,A crowd of people at a city festival with smoke and fireworks
3854,People crowd a smoky street.
3855,A large poster of a shaggy buffalo hangs over the head of a man in a blue shirt holding a red bag.
3856,"A man holding a red bag, wearing a denim shirt stands in front of an AD featuring a Bull."
3857,A man in blue shirt and pants stands in front of a large sign displaying a yak.
3858,A man in a blue shirt is standing in front of a billboard picture of an ox.
3859,A man with a shopping bag stands in front of a billboard featuring a cow.
3860,"A boy in a green baseball jersey with yellow lettering, lunges forward, his baseball mitt open and ready to receive the approaching baseball."
3861,A young boy in a green and beige uniform is reaching to catch a ball in a glove.
3862,A young baseball player leans in to catch the ball with his gloved right hand.
3863,Young boy in baseball uniform kneeling to catch a ball on a baseball field.
3864,A small boy is running to catch the ball.
3865,The woman in the red jacket looks at the child in a green jacket.
3866,A child puts his hands to the belly of a woman in a red coat.
3867,A young boy is touching the stomach of a pregnant woman.
3868,A child embraces its mother's red coat.
3869,A boy looks up into a woman's face.
3870,Children are riding a swing ride at an amusement park or state fair.
3871,Children enjoying themselves on an amusement park ride.
3872,A group of kids riding on the giant swing ride
3873,Kids are riding a swinging carnival ride
3874,Children are swinging in the air.
3875,A young girl in a green and yellow jacket uses a microscope.
3876,A young girl with blond-hair peering through a microscope.
3877,A girl is looking through a microscope.
3878,A little girl learns about science.
3879,A girl looks into a microscope.
3880,Asian people walk down a street with billboard advertisements in the background.
3881,Many men and women walking across a street in a highly populated area.
3882,A group of Asian people are walking on a busy street.
3883,A crowd of asians walking around the city.
3884,A busy crosswalk somewhere in asia.
3885,"Two horse racing jockeys, one in checkered blue and red and the other in orange and brown, are racing against a blurry background."
3886,"A jockey with a red helmet is riding a white horse, and a jockey with an orange helmet is riding a brown horse."
3887,A jockey wearing a red and blue outfit is staring down a racetrack riding a gray horse.
3888,"A jockey riding his horse in a race, as another, losing jockey looks on."
3889,Two jockeys on horses are racing down a track.
3890,A young boy in a green shirt and blue cap is kicking a soccer ball.
3891,The little boy in the green shirt kicked the soccer ball high.
3892,A boy kicking a soccer ball and other kids waiting in line.
3893,A boy is kicking a ball as other children watch him.
3894,A little boy in a green shirt kicks a ball.
3895,A guy with a green beanie on his head is standing with his eyes closed besides a display board on the wall.
3896,A man in a green beanie stands in a room with black and wood walls.
3897,A young man wearing a black shirt and jeans stands in a building.
3898,A young man in a black t-shirt with a green hat standing.
3899,Man in black shirt and jeans standing with eyes closed.
3900,"A person in an orange jacket getting out of the rear of a Toyota SUV, parked in front of a view of the ocean and mountains."
3901,A SUV is parked near a body of water with a man standing next to the passenger side of the vehicle with the door open.
3902,"A person, wearing an orange coat, is looking in the backseat of their SUV on a sunny day."
3903,A man opening the back driver side door of his parked vehicle along a sandy road.
3904,Looks like a traveler going places in his toyota.
3905,A mother in blue and child walk down a sidewalk next to a brick street.
3906,A mom and her child walking down the street hand in hand in town.
3907,A woman and a little girl turning a corner on a city street.
3908,A woman and a child are walking down a street.
3909,A woman and child are walking.
3910,"Two boys, one wearing blue and the other wearing white, are riding their bikes off a large jump on a dirt trail surrounded by trees."
3911,Two men are riding trail bikes and are jumping over a hill in a area that is wooded.
3912,Two kids are jumping off dirt bike trails and are suspended in the air.
3913,Two BMX riders airborne having just hit a large dirt ramp.
3914,Two men or boys jumping bikes off bike course.
3915,"A young blond boy wearing a purple, long-sleeve shirt and blue pants jumping over a trench in the woods."
3916,Boy jumping the space in between while carrying a stick.
3917,A boy holding a stick jumps over a small channel.
3918,A child is jumping over a hole in the ground.
3919,A kid jumping over a ditch in the forest.
3920,A little boy and girl bounce on red and blue balls in the yard on grass.
3921,Two children are bouncing on their toys behind a gated housing complex.
3922,Two children are hopping on inflatable balls.
3923,A girl and boy bounce on large balls.
3924,Two kids bouncing on balls in the yard
3925,"Outdoor area crowded with jeeps packed with people, seen from behind."
3926,A large group of people all driving Jeeps down a two lane path.
3927,Many people are in a line of traffic and all are in jeeps.
3928,A bunch of people sit in their jeeps on a dirt road.
3929,Many villages in Jeeps fill a rural roadway.
3930,Two men with hats and a woman are jumping into calm water while wearing life jackets.
3931,Three people wearing orange safety vests are jumping into a body of water.
3932,"Two men, and one girl are wearing life jackets and swimming in the water."
3933,Three people wearing life preservers are enjoying some fun in the water.
3934,Three people jumping on a lake.
3935,Ethnic woman in traditional clothing sitting on the ground by artwork designs in chalk.
3936,"An Indian woman is sitting on the ground, amongst drawings, rocks and shrubbery."
3937,A woman sits as she shows the designs she has made in the floor.
3938,An older Indian woman is sitting near some drawings.
3939,Man in robe making designs on dirt ground.
3940,"A girl wearing a short-sleeve floral print dress with a watch on has a microphone and appears to be speaking or singing to a man with a sports coat, orange shirt and hat on who is playing a guitar."
3941,"A man and woman stand facing each other, the man holding an instrument and the woman holding a piece of paper."
3942,A woman holding a mic and a paper on stage with a musician.
3943,A musician and a lady with brown hair are about to sing.
3944,Two entertainers in action.
3945,Several people are leaning over the side of a bridge looking down into the water.
3946,People are watching as a blue car is hanging over a bridge that crosses a river.
3947,Many people standing on a bridge over murky water.
3948,Many people stand on an overpass looking over.
3949,Many people look over the side of a bridge.
3950,"Some chicken, dogs, and a turkey are trying to get some food out of a white bucket."
3951,"Puppies, chickens and a turkey examining bucket contents on dirt."
3952,Many white puppies are eating food near several brown roosters.
3953,"A group of dogs, chickens and a turkey stand by a bucket."
3954,Five white puppies and several chickens compete for food
3955,A caucasian man wearing red plaid bottoms and a black vest with large buttons with a tattoo on one arm has an upside down unicycle balancing on his mouth.
3956,A man with a tattoo wearing a sleeveless tailcoat is balancing a unicycle on his chin in front of a building.
3957,Man balancing a unicycle on his chin in the street outside with a tattoo on his upper arm.
3958,A man wearing a kilt is balancing a unicycle on his face.
3959,A man balances a unicycle using his face and both hands.
3960,"Two kids standing in front of an open wooden fence, both wearing pink pants with a long-sleeved shirt, while one girl is waving."
3961,Two girls standing inside of a wooden gate with one girl waving.
3962,Two little girls are standing in front of a gate.
3963,Two young brown-haired children are waving.
3964,Two young children waving to someone.
3965,"Two men are sitting at a table, one of them smoking, with two drinks on their table staring out into the area in front of them."
3966,Two men inside having a drink while one smokes as they watch another man walking just outside.
3967,Two men are sitting down at a table with drinks looking out at another man walking with a bag.
3968,Two people are at a table with drinks.
3969,Two men are conversing in a diner.
3970,A man in a black t-shirt and a man in a pink t-shirt are playing guitars on a stage.
3971,Two people play guitars on a stage next to other musical equipment.
3972,A band is playing guitars and singing on stage.
3973,"Musicians play on stage at Coney Island, NY."
3974,Two men playing guitars on stage.
3975,"A middle-aged woman with middle length brown hair in khaki pants, a long-sleeve blue shirt, and a long long gold jacket is walking in the subway station."
3976,"A woman in her early fifties walks by herself in the subway, another woman is not far behind."
3977,Woman in a gold jacket walking on a New York subway platform.
3978,The woman in the gold coat hurries to catch the subway.
3979,A woman in a gold jacket waiting in the subway.
3980,A woman wearing a red shirt and sunglasses speaks to a man in a turquoise shirt and sunglasses while standing behind a bearded man wearing a burgundy shirt and khaki pants.
3981,"A woman in a bright orange top is talking to a man in a green shirt, and in front of them is a man in a red shirt."
3982,"A man and a woman are talk while standing behind a man wearing a shirt that says ""Support Your Local Brewery""."
3983,A woman in a salmon colored shirt speaks and gestures to a man in a green shirt.
3984,A female and a male are waiting in line.
3985,A gray dog is bouncing a soccer ball on his head in a grass field.
3986,"The dog, all belly, leaps in the air to catch a large ball."
3987,A dog tries to play with a ball that is tossed to it.
3988,A dog with a blue collar plays ball outside.
3989,A dog plays with a soccer ball
3990,A young girl in jeans sits at the top of a red and yellow slide.
3991,The little girl in pigtails is preparing to go down the slide.
3992,There is a little girl sitting at the top of a red slide.
3993,A child gets ready to slide down the slide.
3994,The little girl is sitting on the slide.
3995,"Two elderly woman, both in long-sleeve jackets with white hair, holding hands near wall with graffiti."
3996,"Two elderly ladies, one wearing a brown blouse and the other a gray, are holding hands outside."
3997,"Two elderly women talking, one is holding the other's hand."
3998,Two elderly woman outside by a wall that has graffiti.
3999,Senior citizens lending a hand to one another.
4000,A black and white dog is running through the sand on a beach.
4001,A brown dog with white paws running on the beach.
4002,There are two dogs running on the beach outside.
4003,Two dogs are playing on the beach together.
4004,Two dogs run along a beach.
4005,The red-hair woman wearing a black tartan hat holds a baby with flowers on her head.
4006,A lady with a black hat holds a little girl with a crown of flowers.
4007,A girl in black hat holding an african american baby.
4008,A young woman holds a baby with flowers on its head.
4009,A woman holding a baby after a wedding
4010,"A man in a straw hat, and a man in a striped shirt are each drinking out of their own styrofoam cups and making strange faces."
4011,A man in a straw hat and another man in a striped shirt who are both drinking from cups and making funny faces.
4012,Two young men make faces as they drink from styrofoam cups.
4013,Two men with angry faces drink out of white cups.
4014,Two men drinking out of white cups.
4015,A girl in a green jersey top and blue shorts is getting ready to kick the soccer ball near the goal.
4016,A girl wearing a green jersey chases down a soccer ball in an attempt to kick it in to the net.
4017,Young female athlete shoots a goal in exciting soccer match-up.
4018,A female soccer player ready to score a goal during a game.
4019,A girl soccer player about to score a goal for her team.
4020,A group of young people dancing outside at some event.
4021,The couples are dancing in the streets.
4022,Several couples dance in a plaza.
4023,Couples are dancing on the street
4024,Couples dancing in the street.
4025,"A man wearing a tuxedo is kissing his bride, who is wearing a white wedding gown."
4026,A just married couple kissing and holding one another.
4027,An Asian couple kiss outdoors on their wedding day.
4028,An Asian couple kisses during their wedding.
4029,An Asian couple kiss on their wedding day.
4030,"Kids practicing martial arts in a dojo, while older members look on."
4031,"They are having a karate class, a karate is part of self-defense"
4032,A young boy at karate class kicks his leg high into the air.
4033,A young buy kicking in his karate gi next to another child.
4034,A boy in karate class kicks in unison with his classmates.
4035,"Three boys are in the water, one on top of a water buffalo and another aside it, another is holding what seems to be a net and the other has water up to his shoulders."
4036,Three boys cross a river with some sort of wild animal.
4037,Three children are with two animals in the water.
4038,Three kids playing in the water with some cattle.
4039,Three children are in water with two bulls.
4040,"Two people, one in a white shirt and one in a red shirt, drink beer together at a bar."
4041,A brown-haired man with a red shirt drinking at a bar with a woman in a white jacket.
4042,"A man and a woman sit at a bar outside, each holding a full glass of beer."
4043,A man and woman are drinking beer outdoors at night.
4044,A young couple enjoys a drink together.
4045,A pitcher with a red shirt is throwing a ball and his teammate is waiting to catch near a base.
4046,A baseball pitcher in a red and white uniform throws the ball while his teammate watches.
4047,"Baseball is being played by two men in red jerseys by a ""pepco"" sign."
4048,A baseball pitcher on the mound leaning into his pitch.
4049,A pitcher throwing a ball at a baseball game
4050,A man dressed in blue is performing some yard work with what appears to be a broom or rake on the steps leading up to a house next to a street on a sunny day.
4051,A man in blue is walking down a wooden staircase at the side of a house.
4052,A gentleman is doing some landscaping work near his beautiful house.
4053,Man cleaning off stone stairs on a sunny day.
4054,A man sweeping the stairs down from his house.
4055,A young woman with blond-hair in a white shirt and black shorts is about to strike a volleyball.
4056,"A girl wearing a white shirt, black shorts, and a headband is playing volleyball."
4057,A female athlete is serving a volleyball inside a gymnasium.
4058,A woman in a gym is about to hit a volleyball serve.
4059,A young woman serving a volleyball in a gymnasium.
4060,The older man in a dark blue shirt is using tools to make glass before putting them into a heated kiln.
4061,An elderly man is looking through his glasses while working with hot metal.
4062,An elderly man snips tin in preparation for his next project.
4063,Old man crafting something in his workshop.
4064,A man working in a foundry.
4065,Two barefooted people are walking down a paved road with an upside swimming pool on their heads.
4066,Two barefoot people are carrying pots on their backs and standing by the side of a road.
4067,"Two people are walking beside a road, holding large pots on their heads."
4068,Two barefooted women are walking with large containers over their heads.
4069,"Two people are hiding under giant bowls, possibly to avoid the sun."
4070,A woman blowing on a hot beverage while sitting at a table on the sidewalk.
4071,"Across from the Bank of Oklahoma, a woman enjoys the scent of her tea."
4072,A man sips his drink from a mug at an outdoor cafe.
4073,A woman with glasses drinks coffee at a cafe.
4074,A woman wearing glasses sips her drink.
4075,An Asian youth with red-hair and painted face plays a guitar and sings.
4076,A young woman playing guitar and singing on a stage.
4077,A young lady is playing a guitar and singing.
4078,A young musician plays her guitar and sings.
4079,Singer playing guitar on stage.
4080,"Two performers, one man playing a guitar, and one woman with a mic raised to her mouth are sitting on chairs performing."
4081,"A blond woman with a burgundy shirt laughs into a microphone with a bald, bearded guy with a guitar next to her."
4082,A man plays an acoustic guitar while a woman sings into a microphone.
4083,A man with a guitar and a woman with a microphone perform.
4084,A woman sings a song as a man plays the guitar.
4085,A Sooners football player in his red and white uniform being lifted by two teamates dressed the same.
4086,The football players in the red and white team uniforms are jumping up and down.
4087,Three football players wearing red jerseys are on the field.
4088,Football players in red and white are jumping and hugging.
4089,Three athletes in red and white uniforms and helmets.
4090,Black man in blue trunks covered in soap suds taking a bath in a source of water near stairs.
4091,Man taking a bath outside still in his blue swim trunks.
4092,Man wearing blue shorts lathered up in public.
4093,A dark-skinned man smothered in white liquid.
4094,A man bathing himself in a fountain.
4095,A young boy wearing a red shirt is jumping off of a blue slide at a park.
4096,A little boy in a red t-shirt jumps off of a blue slide at a playground.
4097,The blond boy is wearing a red shirt and jumping off of a blue slide.
4098,A boy wearing a red shirt jumps off the blue slide.
4099,There is a kid jumping off a blue slide.
4100,"A busy city is filled with cars stuck in traffic along the road, and a lone man notices the traffic jam."
4101,"A busy city scene with many different types of vehicles either parked, or moving along on the freeway."
4102,Several cars and trucks are going down a busy street while two people walk by the road.
4103,A woman with white shoes and a gray shirt looking at traffic.
4104,Cars line up in a very busy road in the middle of the city.
4105,"A large group of men, women, and children gather on a lawn for a concert."
4106,A large group of people are sitting on a lawn watching something.
4107,A large number of people are sitting in a green field.
4108,A crowd is gathered outside watching a performance.
4109,A crowd of people sitting on a lawn clapping.
4110,Three asian female pedestrians on a city street after going to a Starbucks at one point.
4111,Three Asian ladies are walking down a sidewalk holding purses and shopping bags.
4112,Three oriental young ladies are walking down a stone pathway.
4113,Three women enjoying a stroll through the streets.
4114,Three women walk by an office building.
4115,"A person in heavy clothing and a plastic ""hood"" around the neck carries a second plastic bag in front of a large stone column."
4116,"Man in a coat, walking with plastic wrapped around shoulders, shielding himself from the cold."
4117,Person in old heavy coat with a bag around their head tied like a scarf.
4118,A black man standing alone outside in a long overcoat.
4119,A man in very warm clothing.
4120,A man in a leather coat plays a saxophone into a microphone.
4121,A man in a black leather jacket plays a saxophone.
4122,A saxophone player playing in a studio.
4123,A man is playing a saxaphone.
4124,A man playing the saxophone.
4125,Several women in headscarves are standing in a cobbled courtyard.
4126,A group of women wearing burkas are gathered outside a building.
4127,Many women wearing garments that cover the head.
4128,Muslim women talking in a marketplace.
4129,Group of women with headscarves.
4130,Three men in shorts are golfing on the coast on a beautiful day.
4131,3 men playing golf next to the ocean all in shorts and t-shirt.
4132,Three men are playing golf in front of a body of water.
4133,Three guys playing golf along a body of water.
4134,Three men playing golf close to the water.
4135,A man in an orange safety vest holds a hawk while standing in a train depot.
4136,A man with an orange vest is holding a bird of prey on his leather glove.
4137,A man at his workplace with a hawk perched on his hand.
4138,A man in an orange vest holds a large bird.
4139,A man standing by a train holding a bird.
4140,"The strangely dressed guys, one wearing an orange wig, sunglasses with peace signs, and a karate costume with an orannge belt, another wearing a curly blue wig, heart shaped sunglasses, and a karate outfit painted with leaves, and the third wearing pink underwear, a black afro, and giant sunglasses."
4141,Three men wearing brightly colored costumes take to the streets with wigs and crazy sunglasses.
4142,"Three men are dressed in strange costumes, two are carrying musical instruments."
4143,"Three men are dress up with some colors of blue, orange and white."
4144,Three men are wearing strange costumes.
4145,"A young Indian boy is lean into a wall, wearing a red and white striped shirt, and covering his eyes."
4146,A young boy has his hand covering his eyes and is leaning his head against a red brisk wall.
4147,Young boy in red and white stripes leans against the wall with his hand over his eyes.
4148,A boy is leaning against a brick wall near some trees.
4149,A child covers his eyes and faces a brick wall.
4150,Three shortboarders are walking down the beach toward an outcropping of black boulders.
4151,Three surfers walking down a beach with several large rocks in the sand.
4152,Three surfers are walking on the beach.
4153,Three surfers walking down a beach.
4154,Three surfers walking on the beach
4155,A young girl with glasses and black necklace is blowing smoke in front of the camera.
4156,A girl with glasses is blowing out smoke while holding a joint in her left hand.
4157,A woman with glasses is holding an item which produces a lot of smoke.
4158,A lady with glass smoking a cigarette with blue smoke fogging the room
4159,A woman smoking and blowing the smoke out.
4160,A man wearing a beige hat looked at all the white rock covering part of the mountain areas.
4161,A man standing in the mountains looking at ice.
4162,A hiker looks towards a snow top on a mountain.
4163,The man in the hat is hiking up the mountain.
4164,A man in a black shirt looks at a glacier.
4165,"A dark-haired man wearing a red headscarf poses with a machine gun in front of the entrance to a wax museum, the woman behind the desk looks disinterestedly in the opposite direction."
4166,There is a woman sitting at the front desk of a Hollywood Wax Museum with a statue standing next to the desk she is sitting at.
4167,A model of Sylvester Stallone stands in front of a ticket counter and an attendant in the Hollywood Wax Museum.
4168,"Interior of the restaurant chain : Planet Hollywood, various movie memorabilia decorate the space."
4169,A man is dressed as a movie character holding a gun in the lobby of a movie theater.
4170,A man dressed as a police officer holds a fake bird outside of a sunglasses store.
4171,A police officer is performing with a puppet that looks like a bird.
4172,"A man dressed as a cop, has a fake vulture perched on his arm."
4173,A mall security guard holds a vulture puppet on his arm.
4174,A man in a police uniform holding a puppet.
4175,Three men are gathering next to a blue tractor in a warehouse.
4176,Workers stand around next to a forklift on break.
4177,Four people stand around near a blue fork lift.
4178,Three men standing at a warehouse site.
4179,People walking around a forklift.
4180,Two women are sitting on a cement street with a large display of fresh vegetables.
4181,There are various vegetables put out on rugs in front of African women.
4182,A group of African merchants sell a variety of vegetables in a market.
4183,African women are selling vegetables in a street side marketplace.
4184,Two ladies are selling fruits and produce on the street.
4185,A girl with brown hair and a brown shirt is building a gingerbread house.
4186,A girl was sitting at a table trying to make a gingerbread house.
4187,A young woman builds a gingerbread house.
4188,Woman sculpting gingerbread house.
4189,Woman makes a gingerbread house.
4190,A worker welding some metal wearing full protective gear while he is sitting down
4191,A man in a yellow jumpsuit and blue face mask welds a metal beam.
4192,Man in yellow work suit welding two pipes together.
4193,A welder is working outside by some concrete ruble
4194,A man welding at a construction site.
4195,A young man in a white t-shirt sings into a microphone while others play musical instruments in the background.
4196,Young boy with a white shirt and jeans singing into a microphone with three other boys in the background.
4197,A young man in a white shirt is singing with a band.
4198,A man in a white shirt is singing with a band.
4199,A music band performing on stage.
4200,A skateboarder performs a trick in front of a business building.
4201,Two boys are skateboarding in front of an office building.
4202,Skateboarders do tricks on steps outside of building.
4203,Skateboarder on the gray steps on a large building
4204,Two kids are skateboarding.
4205,"A man in a green safety jacket and pants stands, facing away, near bags of trash while people stand on the curb across the street."
4206,A garbage collector looks through garbage with people lined across the street waiting for something.
4207,Man in a yellow reflector suit collecting trash as people wait at a bus stop across the street.
4208,A man in dayglo yellow collects trash along a street while others look on.
4209,"A man, wearing a florescent green jacket, cleaning up trash."
4210,"A woman wearing glasses and a black shirt is bending over, while others walk by."
4211,People walk through what looks like a dry and ravaged field.
4212,Several people stand on dirt while carrying bags.
4213,A group of people cleaning up an area.
4214,A woman picking up debris on a beach.
4215,"Storefronts on a nearly empty street, a person pushing a cart is in the distance."
4216,A street is almost deserted with yellow sign opened up beside a white line.
4217,A quiet street with unique shops and architecture.
4218,Empty street in cobblestoned shopping district.
4219,An empty street with stores with french names.
4220,A little boy wearing a plaid shirt and khaki pants is crouching on the ground with his hands on a skateboard.
4221,A toddler wearing a long red sleeve strip shirt and cargo pants playing with a skateboard on the sidewalk.
4222,A small child bends down to a skateboard on the sidewalk.
4223,A little boy is playing with a skateboard.
4224,A little boy is playing with a skateboard.
4225,Two women have their arms around each other and are smiling.
4226,There are two ladies embracing and posing shown here.
4227,Two women with their arms around each other smile.
4228,Two women smile for the camera.
4229,Two girlfriends smiling.
4230,"An elderly Asian man and child, who appear to be Tibetan monks, perform a ceremony involving ringing bells."
4231,A man and a boy adorned in red and gold ring bells during some type of ceremony.
